product_id,url
B07MFZY2F2,https://amazon.com/Samsung-970-EVO-Plus-MZ-V7S1T0B/dp/B07MFZY2F2/ref=sr_1_3?dchild=1&qid=1606568647&s=computers-intl-ship&sr=1-3
B07H2RR55Q,https://amazon.com/Seagate-BarraCuda-Internal-Drive-3-5-Inch/dp/B07H2RR55Q/ref=sr_1_5?dchild=1&qid=1606568647&s=computers-intl-ship&sr=1-5#customerReviews
B07Q34YLTW,https://amazon.com/Amazon-Essentials-Standard-10-Pack-Cushioned/dp/B07Q34YLTW/ref=sr_1_10?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-10#customerReviews
B07Q34YLTW,https://amazon.com/Amazon-Essentials-Standard-10-Pack-Cushioned/dp/B07Q34YLTW/ref=sr_1_10?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-10
B01FFNDYZ4,https://amazon.com/Under-Armour-HeatGear-Leggings-Graphite/dp/B01FFNDYZ4/ref=sr_1_17?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-17
B07MGZYK6R,https://amazon.com/COOVAN-Cushion-Comfort-Breathable-Casual/dp/B07MGZYK6R/ref=sr_1_22?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-22
B07LFYM6BZ,https://amazon.com/Cooplus-Athletic-Cushioned-Breathable-Support/dp/B07LFYM6BZ/ref=sr_1_46?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-46#customerReviews
B01H50RF4Q,https://amazon.com/ororo-Lightweight-Heated-Battery-Large/dp/B01H50RF4Q/ref=sr_1_3?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-3#customerReviews
B07SGY8TJF,https://amazon.com/Champion-Double-Moisture-Wicking-Assorted/dp/B07SGY8TJF/ref=sr_1_9?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-9#customerReviews
B008YA0Z44,https://amazon.com/adidas-Mens-Athletic-Black-Aluminum/dp/B008YA0Z44/ref=sr_1_18?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-18#customerReviews
B06XZNNXZP,https://amazon.com/Champion-Authentic-Originals-Sueded-Sweatpant/dp/B06XZNNXZP/ref=sr_1_11?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-11#customerReviews
B00HVVVMM6,https://amazon.com/Hanes-6-Pack-ComfortSoft-Tanks-White/dp/B00HVVVMM6/ref=sr_1_39?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-39#customerReviews
B01FRBTPHK,https://amazon.com/Hanes-ComfortBlend-Cushion-Socks-6-Pack/dp/B01FRBTPHK/ref=sr_1_45?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-45
B07SY9DTXY,https://amazon.com/Under-Armour-Adult-Performance-Socks/dp/B07SY9DTXY/ref=sr_1_48?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-48
B01FRBTOUS,https://amazon.com/Hanes-ComfortBlend-Cushion-Ankle-Socks/dp/B01FRBTOUS/ref=sr_1_27?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-27
B01G8TPRHC,https://amazon.com/ororo-Heated-Jacket-Detachable-Battery/dp/B01G8TPRHC/ref=sr_1_30?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-30#customerReviews
B00CAXS3LS,https://amazon.com/Hanes-5-Pack-Exposed-Waistband-Assorted/dp/B00CAXS3LS/ref=sr_1_36?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-36
B00VTV7E5S,https://amazon.com/Fruit-Loom-Mens-Tucked-T-Shirt/dp/B00VTV7E5S/ref=sr_1_47?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-47#customerReviews
B07D8W7BWL,https://amazon.com/DANISH-ENDURANCE-Merino-Trekking-9-5-12-5/dp/B07D8W7BWL/ref=sr_1_37?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-37#customerReviews
B014RQ1L1O,https://amazon.com/Gildan-Fleece-Hooded-Sweatshirt-G18500/dp/B014RQ1L1O/ref=sr_1_14?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-14#customerReviews
B01G8TPRHC,https://amazon.com/ororo-Heated-Jacket-Detachable-Battery/dp/B01G8TPRHC/ref=sr_1_30?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-30
B06XCQSPKL,https://amazon.com/Hanes-Ecosmart-Fleece-Pockets-Black/dp/B06XCQSPKL/ref=sr_1_44?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-44#customerReviews
B07VF6N878,https://amazon.com/Fruit-Loom-Cushion-Defense-Ankle/dp/B07VF6N878/ref=sr_1_8?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-8#customerReviews
B00JUMDZTC,https://amazon.com/Hanes-Pullover-Ultimate-Heavyweight-Fleece/dp/B00JUMDZTC/ref=sr_1_15?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-15
B01D2GRTIE,https://amazon.com/Saucony-Ventilating-Performance-Comfort-No-Show/dp/B01D2GRTIE/ref=sr_1_26?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-26#customerReviews
B01L7B4V28,https://amazon.com/Wrangler-Authentics-Quilted-Flannel-Eclipse/dp/B01L7B4V28/ref=sr_1_25?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-25#customerReviews
B00VTV7E5S,https://amazon.com/Fruit-Loom-Mens-Tucked-T-Shirt/dp/B00VTV7E5S/ref=sr_1_47?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-47
